bidx,month,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years
37,2,287.08197,82.44204,194.10422,217.35342,287.9294,21
37,3,371.614,89.5826,249.6893,299.94153,373.9754,21
37,4,362.60953,64.127495,286.32635,321.30273,370.9361,21
37,5,264.80627,86.112915,148.55072,186.49944,283.3534,21
37,6,153.42554,48.84672,93.40478,120.306885,148.81404,21
37,7,108.76564,47.113354,64.90912,66.805336,103.87213,21
37,8,41.50067,20.454317,21.702988,25.595814,34.395485,21
37,9,15.879624,9.755848,5.3226314,7.056349,15.327584,21
37,10,18.223991,9.085475,8.769806,11.123216,16.089685,21
37,11,32.17376,20.713505,10.859213,12.586815,24.390514,21
37,12,76.527626,35.663956,38.486076,45.26902,73.64732,21
38,1,189.91037,94.53383,78.734314,109.38515,185.61456,21
38,2,282.52905,121.89453,118.76369,169.86186,316.3535,21
38,3,427.5141,127.45204,247.2167,309.44644,472.94318,21
38,4,444.91248,150.3994,240.56996,334.4189,473.29044,21
38,5,275.24792,122.97852,113.55852,178.28912,277.8996,21
38,6,178.68884,59.86726,101.55941,121.24098,183.41582,21
38,7,123.48771,62.47025,55.47704,64.34346,108.3543,21
38,8,24.564133,6.8823023,18.694199,21.174408,22.689877,21
38,9,10.878479,6.1907554,6.676025,7.097853,8.399661,21
38,10,4.017411,2.2719893,1.438716,1.5195284,3.846092,21
38,11,7.500109,4.974854,1.2811484,3.1849236,7.1004267,21
38,12,41.23358,23.501566,17.1815,18.7572,36.077984,21
39,1,216.32578,73.336754,139.81439,168.17468,226.77068,21
39,2,265.9236,83.007065,155.0504,195.69034,284.8949,21
39,3,356.93497,89.36467,237.30759,295.3661,365.73764,21
39,4,366.42474,91.653755,237.5597,307.85938,397.2716,21
39,5,295.86362,100.162964,162.03766,215.10468,297.5473,21
39,6,160.14511,60.264755,94.4499,113.35101,159.38832,21
39,7,106.172134,55.174942,61.814697,69.27028,98.79817,21
39,8,29.575455,15.908283,15.304404,17.373072,25.75601,21
39,9,10.338816,7.526334,1.697056,4.4446926,9.998635,21
39,10,12.9170475,6.307234,7.2957687,8.6659355,12.00093,21
39,11,22.931973,16.983278,8.586022,10.318874,17.13968,21
39,12,66.05515,34.23681,30.576027,41.553345,60.08544,21
40,1,216.07458,92.66047,127.25111,138.17615,241.09456,21
40,2,247.55257,91.66676,108.60577,181.35828,236.8265,21
40,3,388.8552,111.29678,253.53854,282.93878,384.25275,21
40,4,406.65338,127.58463,210.71605,304.76462,436.1093,21
40,5,305.54565,133.30878,136.54016,185.89496,340.50116,21
40,6,185.13452,73.413315,93.82326,126.39624,195.09692,21
40,7,120.08858,61.8115,60.36578,69.17345,105.48719,21
40,8,17.95098,7.839447,10.813424,11.712008,15.345349,21
40,9,9.290173,5.7371583,5.190035,5.537522,7.485545,21
40,10,2.2133312,2.0070016,0.124474145,0.53522617,1.2899561,21
40,11,15.278608,8.063172,8.814007,9.730959,11.8281555,21
40,12,53.896637,27.532015,27.657604,32.259342,47.083157,21
41,1,200.17818,71.43949,116.42291,152.865,196.26408,21
41,2,243.04324,77.64135,124.07173,181.77275,245.45767,21
41,3,338.1519,78.35632,228.40439,293.07516,345.44498,21
41,4,379.67212,102.313644,233.27411,340.58475,405.76,21
41,5,304.64917,106.87787,182.42114,216.87141,315.49796,21
41,6,151.66698,62.38528,74.85853,99.58133,150.74506,21
41,7,89.73407,44.350616,46.256355,53.353355,80.20105,21
41,8,19.222239,12.765498,7.598013,9.443136,15.696999,21
41,9,8.100985,6.6677346,1.819659,2.1450217,6.272412,21
41,10,10.024048,5.081226,5.317031,6.2265916,9.42631,21
41,11,23.270258,16.217001,9.437547,11.968765,17.030962,21
41,12,64.178925,35.315372,30.183561,42.60873,50.77191,21
42,1,225.48735,66.92341,149.0729,159.86247,240.80548,21
42,2,284.00626,92.1227,146.66148,185.99512,297.1608,21
42,3,368.4586,70.89652,294.0918,312.42944,368.26837,21
42,4,371.816,95.69806,226.23781,315.0735,396.0293,21
42,5,285.74463,96.577484,196.92252,200.41154,286.13724,21
42,6,139.63489,65.694534,49.158333,88.02327,140.19806,21
42,7,91.416275,45.561657,49.0054,63.504498,89.47667,21
42,8,25.895151,14.036351,9.853709,10.45326,25.309187,21
42,9,11.648268,8.349181,1.8816361,5.31997,11.420301,21
42,10,16.44544,6.3214235,9.576438,10.642303,15.276771,21
42,11,29.868296,19.045008,11.929275,16.29371,24.976795,21
42,12,84.23763,39.376762,43.328693,59.74732,79.63531,21
43,1,239.98933,70.22558,165.90947,182.79887,236.63243,21
43,2,319.8067,98.20538,199.16068,230.1456,320.85712,21
43,3,371.05124,82.33791,274.4234,303.4249,391.30896,21
43,4,366.16074,95.772095,232.29083,272.50098,381.3499,21
43,5,250.90549,102.51715,144.31879,166.93135,252.67622,21
43,6,108.51602,63.490433,25.48623,62.648552,102.13548,21
43,7,61.72079,31.115532,35.552868,36.23406,57.04046,21
43,8,31.62273,15.2359,12.271624,16.236414,27.561562,21
43,9,19.597086,10.077079,6.165073,12.603188,16.822779,21
43,10,29.533941,12.935647,15.198278,18.155209,33.169632,21
43,11,42.382694,23.772482,16.579708,23.51718,34.18003,21
43,12,113.138855,41.981445,75.45966,88.03826,101.20349,21
44,1,246.82321,74.24167,181.53416,184.05908,239.1515,21
44,2,301.6522,94.098495,182.20334,208.09218,313.65,21
44,3,361.7178,81.785904,253.13876,298.86102,379.3045,21
44,4,355.21042,92.61142,262.69263,293.85532,348.36554,21
44,5,226.84103,102.68594,130.56503,151.11575,199.64073,21
44,6,77.31572,51.687836,23.114136,41.7006,63.85495,21
44,7,46.116325,23.095999,25.603817,27.441431,41.830547,21
44,8,26.183329,15.26928,9.828785,12.806489,19.46275,21
44,9,22.862692,11.764939,7.616006,14.907253,19.660315,21
44,10,34.001858,15.50092,14.619849,16.537663,31.888689,21
44,11,49.216076,25.629438,19.153078,28.99345,40.854557,21
44,12,120.06443,40.27172,90.872574,94.27702,115.57028,21
45,1,246.34158,77.17936,164.60025,173.68112,253.72644,21
45,2,303.85736,105.05558,156.40639,233.22667,333.438,21
45,3,407.8743,77.811615,334.7981,348.836,396.56845,21
45,4,399.1496,104.8126,256.36298,341.222,416.60535,21
45,5,274.36218,101.13287,166.9256,176.19818,259.15698,21
45,6,142.74837,65.79156,74.997665,76.99122,139.01782,21
45,7,102.76237,44.600693,64.89295,68.11215,103.49902,21
45,8,24.124905,13.013295,11.045322,11.174138,23.085499,21
45,9,15.439308,7.880606,8.117966,9.584626,13.74546,21
45,10,16.83151,6.772136,9.685685,10.855086,17.109879,21
45,11,29.60261,19.437922,11.820803,14.294504,21.65747,21
45,12,87.92496,37.695126,51.405624,67.19299,82.56159,21
46,1,259.93964,72.75772,196.51431,197.94844,259.61044,21
46,2,280.452,92.61286,142.41177,195.83447,308.34888,21
46,3,388.83337,75.28525,282.7191,329.5644,385.24277,21
46,4,369.19034,94.59128,254.53224,277.2031,391.46933,21
46,5,229.31038,107.87894,114.68602,147.67003,214.08621,21
46,6,83.066734,49.187218,34.59075,44.249268,65.99622,21
46,7,59.307476,33.916836,28.89508,29.83983,58.03501,21
46,8,17.237394,10.354613,6.379805,8.405407,13.14695,21
46,9,17.088566,9.395163,7.4141026,9.369764,14.68184,21
46,10,30.016224,16.810646,12.01402,14.317025,27.89405,21
46,11,47.34251,27.747791,18.342245,20.773466,38.284523,21
46,12,110.910065,42.84782,78.239044,86.02893,100.29574,21
47,1,248.58005,91.89168,141.88681,168.84595,240.67307,21
47,2,271.40897,102.36215,141.51094,184.21637,283.81516,21
47,3,379.96814,75.63176,311.03198,336.11954,370.90683,21
47,4,382.58627,110.92822,249.01361,333.4816,398.11084,21
47,5,285.9196,99.25929,198.30455,202.33487,273.40497,21
47,6,175.22287,74.851036,87.16075,96.2606,194.47997,21
47,7,130.97604,55.831997,77.49512,99.29675,128.23932,21
47,8,25.457935,14.921538,8.852571,12.734263,21.26036,21
47,9,13.114191,7.630229,6.71367,7.4239,10.440025,21
47,10,7.9618917,5.531179,1.8352329,2.00285,8.346311,21
47,11,29.204689,21.266306,13.714662,15.122284,21.738974,21
47,12,80.28794,45.75456,28.541613,45.838924,76.50811,21
48,1,241.70349,79.4391,150.05836,184.13864,243.50743,21
48,2,244.42249,83.942474,111.68399,182.6199,254.84619,21
48,3,351.34076,71.67369,285.30493,293.29187,362.33508,21
48,4,337.5713,91.23186,245.24321,265.02652,346.93948,21
48,5,187.64554,88.509346,108.88232,117.62456,170.53595,21
48,6,71.48611,39.123318,24.213701,42.58554,56.81124,21
48,7,34.217976,23.109104,16.569717,19.705204,29.390118,21
48,8,7.9543386,5.608935,2.2926805,2.4377124,6.244285,21
48,9,11.689931,5.457258,6.1870146,7.6434035,10.790957,21
48,10,12.960199,7.3341985,6.281507,7.175906,10.5989485,21
48,11,36.068264,21.537369,11.423288,12.799884,34.668507,21
48,12,98.511116,43.06206,47.270382,77.246056,92.82747,21
49,1,229.91188,88.95834,101.24632,151.2885,235.03319,21
49,2,273.43622,107.1734,127.83759,178.1776,281.91373,21
49,3,366.04416,75.65162,293.89542,308.00098,352.64,21
49,4,389.42886,111.29967,243.28137,286.2323,401.13428,21
49,5,228.50008,97.48572,108.09775,145.44023,225.46344,21
49,6,143.15314,65.46232,61.005188,67.27787,164.57632,21
49,7,88.37455,45.501507,49.235085,57.097626,88.44736,21
49,8,13.099407,8.051153,3.055424,5.73179,11.224694,21
49,9,11.782347,4.4119773,8.201175,8.802285,10.748497,21
49,10,7.0144224,3.7548387,3.0459485,4.4850383,6.417849,21
49,11,18.085533,12.94413,6.8000965,8.552609,13.148413,21
49,12,59.332367,36.81095,21.40075,31.97752,52.466507,21
50,1,210.76105,84.07031,106.67891,142.95937,219.67786,21
50,2,251.28542,102.02568,123.37169,188.06308,246.65913,21
50,3,348.21158,73.192375,256.83865,296.9274,344.3026,21
50,4,361.49847,108.708786,219.65671,236.19104,387.7456,21
50,5,202.50507,97.4242,81.979546,117.16812,186.99428,21
50,6,125.2623,60.046944,46.161316,64.55194,137.86566,21
50,7,74.683945,45.137352,35.163223,36.852116,69.70504,21
50,8,6.026777,5.705175,0.0,0.571038,4.9626756,21
50,9,10.866942,4.310775,7.878294,8.0675535,8.891921,21
50,10,8.041606,3.0325718,4.7108674,6.122386,7.3524437,21
50,11,13.371527,8.549705,4.310945,6.9546175,11.253694,21
50,12,49.97572,33.112015,18.440426,27.04353,40.12642,21
51,1,164.56302,69.58159,87.28534,105.89022,170.17621,21
51,2,238.66858,97.11854,126.28591,160.83572,229.99713,21
51,3,340.0731,81.40506,239.52885,250.45325,321.76608,21
51,4,358.9267,117.66702,184.77461,223.24194,381.10037,21
51,5,181.92459,94.99109,75.241905,108.97496,175.23805,21
51,6,110.90101,52.625286,35.24518,56.024776,128.02864,21
51,7,58.45827,40.47559,25.957756,29.125248,55.82111,21
51,8,2.374137,3.184913,0.0,0.0,0.4937139,21
51,9,9.826767,3.8911724,7.3246074,7.446708,7.9667454,21
51,10,5.6124835,2.629176,3.2293413,3.3215623,4.8125534,21
51,11,8.567724,4.8789606,2.9981918,4.407493,7.496974,21
51,12,38.95877,26.620056,15.610962,21.134514,26.565748,21
52,1,203.02086,71.498505,120.02334,145.8639,212.27872,21
52,2,247.18715,93.38204,128.14664,194.19995,242.48448,21
52,3,306.59933,62.05148,229.59486,255.79015,300.54736,21
52,4,320.43512,89.29832,204.73662,234.54395,342.42398,21
52,5,190.95035,95.05548,91.29047,106.54844,169.06265,21
52,6,94.40791,41.179943,37.949093,53.005142,105.38939,21
52,7,40.965027,27.383322,19.18118,20.120092,35.22159,21
52,8,6.2179556,6.179666,0.5486405,0.97324014,5.313917,21
52,9,11.750404,5.3654966,7.2365623,7.5960355,9.135731,21
52,10,8.96738,4.0808477,5.3015733,5.6465592,8.15715,21
52,11,19.582514,12.0197525,6.828748,9.240835,16.252035,21
52,12,59.748222,33.65698,29.38788,37.35973,48.277298,21
53,1,144.98895,65.9112,70.81327,95.16582,153.48094,21
53,2,214.50998,89.92382,104.08975,152.24413,227.39412,21
53,3,301.7743,80.36974,181.08574,216.15338,295.34607,21
53,4,347.01947,120.75776,184.46909,211.84946,388.21567,21
53,5,165.62541,93.69294,72.035835,101.44091,144.71872,21
53,6,86.14886,40.84507,29.380465,41.20231,98.026535,21
53,7,42.37041,32.710335,19.518045,21.689037,32.441795,21
53,8,1.9364645,3.2734578,0.0,0.0,0.0,21
53,9,6.663535,2.4083564,5.354761,5.7039905,6.354212,21
53,10,2.8949215,2.8307486,0.0,0.0,1.9149755,21
53,11,5.4566817,3.198233,1.5000982,2.8090398,5.361827,21
53,12,29.633173,20.529184,13.392802,16.214857,18.966835,21
54,1,167.27495,66.68802,80.68858,113.88914,169.76872,21
54,2,233.6656,84.226974,146.8373,172.83942,224.86221,21
54,3,293.19516,65.24977,214.25624,243.32037,284.49167,21
54,4,320.454,101.73467,181.94043,227.29568,326.3967,21
54,5,181.71469,97.40838,76.97528,96.94133,164.69673,21
54,6,86.39754,39.61479,25.900515,44.203167,92.07923,21
54,7,39.48047,29.38705,19.057129,19.714617,30.115927,21
54,8,7.5257483,9.821824,1.1308465,1.7103152,3.4084597,21
54,9,9.213401,3.95994,6.542743,6.7655907,7.389566,21
54,10,9.240362,3.742052,5.711159,6.3128843,7.3160343,21
54,11,12.819616,7.4496827,5.2070847,7.050411,10.119148,21
54,12,43.49243,28.213943,17.777122,24.845299,32.990685,21
55,1,157.88055,70.52348,68.87918,101.14579,167.48695,21
55,2,206.00227,78.244026,104.59814,150.59221,206.42316,21
55,3,275.10886,74.09438,190.43968,225.39778,258.4919,21
55,4,309.57925,119.84121,166.00108,171.12813,310.2047,21
55,5,172.40393,97.87145,73.77358,98.70644,152.99559,21
55,6,65.21151,32.210506,22.226498,35.60969,68.413086,21
55,7,36.789642,24.628548,16.358736,17.860298,26.637102,21
55,8,2.4453752,3.395035,0.36404395,0.41548395,0.7455046,21
55,9,4.1575294,2.2806883,2.0219152,2.9843602,3.385214,21
55,10,4.7734766,2.6458037,1.9912398,3.1202674,4.5865555,21
55,11,7.378379,3.393264,4.0390716,4.730725,6.238981,21
55,12,34.898026,24.645906,11.419033,17.544792,25.204407,21
56,1,165.37224,74.67289,73.34914,104.14335,172.01357,21
56,2,204.91536,75.4363,105.439285,163.42671,196.68951,21
56,3,276.76923,70.99749,208.97723,220.85059,276.26025,21
56,4,297.89243,112.936844,164.2543,166.14067,295.63507,21
56,5,167.00847,96.39925,71.45589,91.23139,141.31647,21
56,6,58.370903,28.161991,19.576462,36.74462,60.69775,21
56,7,37.327644,25.362228,14.368668,15.342154,25.856632,21
56,8,4.6593575,4.797693,1.3940098,1.5601131,2.6189997,21
56,9,3.3343568,2.2782812,1.9649022,2.0169222,2.45871,21
56,10,7.09676,3.8329458,3.911817,4.1642847,5.881406,21
56,11,9.941417,5.0475826,5.233712,5.87433,8.130435,21
56,12,40.075226,28.069868,12.740562,20.410288,33.303356,21
57,1,135.64238,79.710846,37.452766,61.33743,135.73608,21
57,2,184.29994,83.74612,72.23201,137.2828,182.26286,21
57,3,269.8495,81.98725,183.08218,192.66373,262.25183,21
57,4,264.86783,99.27503,159.50931,175.23834,261.9036,21
57,5,134.51021,92.54715,62.98859,65.22391,113.268616,21
57,6,41.442837,25.222279,16.871517,23.593597,37.2872,21
57,7,17.641432,9.36662,9.032094,9.739567,15.001448,21
57,8,0.7091673,0.96124804,0.06338319,0.13740696,0.22202265,21
57,9,0.6410676,0.57906914,0.18643114,0.20684624,0.35056102,21
57,10,1.5901941,1.4095464,0.1807518,0.34590426,1.7078371,21
57,11,4.2215524,3.198384,1.1384639,1.7972561,3.286225,21
57,12,26.26597,21.889793,5.793287,9.020769,17.807898,21
58,1,107.30822,75.082825,23.250511,62.22443,92.61824,21
58,2,126.08641,57.784664,44.04209,71.307106,125.094635,21
58,3,207.73654,75.56046,112.93369,146.03052,208.72842,21
58,4,191.84947,83.956154,101.082756,117.99636,170.43274,21
58,5,92.065636,63.904408,31.931833,45.047573,80.44325,21
58,6,29.416538,19.467321,14.25491,18.059086,24.102917,21
58,7,11.826411,5.8370233,7.146779,7.1900663,9.844261,21
58,8,0.9556765,1.2460909,0.1499247,0.38984528,0.62754714,21
58,9,0.41364202,0.5218917,0.07002719,0.123245426,0.19632474,21
58,10,0.9315122,1.1917744,0.055488903,0.08651325,0.3790345,21
58,11,3.0992992,2.7891984,0.31596455,0.458175,2.111492,21
58,12,20.004894,17.581446,5.0723877,6.4592915,15.984146,21
59,1,95.320694,81.80679,18.26476,24.550354,91.33745,21
59,2,141.09631,81.121284,36.37121,77.007866,137.7649,21
59,3,246.66008,94.59995,136.5394,173.99261,238.2765,21
59,4,229.26425,105.41368,106.78785,138.00908,202.19456,21
59,5,120.25222,70.78834,35.364105,55.780773,112.73075,21
59,6,42.35269,28.17615,13.292246,16.555258,41.12024,21
59,7,16.39901,9.296749,8.570888,8.851275,13.042468,21
59,8,0.3259682,0.6359426,0.0,0.0,0.0,21
59,9,0.20135993,0.43837392,0.0,0.0,0.0,21
59,10,0.5111479,0.87484294,0.0,0.0,0.02444278,21
59,11,1.8433148,1.9019197,0.0,0.05653101,1.0293525,21
59,12,10.854919,9.068565,0.94270617,3.859013,9.142319,21
60,1,84.887,69.58471,13.584492,42.797043,73.34838,21
60,2,108.054886,53.501446,41.00949,55.409046,108.96603,21
60,3,190.93362,80.9664,90.278076,130.17677,180.96422,21
60,4,177.52011,89.45409,75.197556,108.87642,145.93996,21
60,5,88.90861,58.662907,30.523542,35.954094,85.366035,21
60,6,28.903793,21.060097,10.989894,12.899378,24.350435,21
60,7,12.124384,6.420123,6.4910297,7.475623,9.455796,21
60,8,0.3478026,0.48725098,0.0,0.045161296,0.09158679,21
60,9,0.18005957,0.34655434,0.0,0.0,0.0,21
60,10,0.515499,0.708004,0.04499784,0.045201544,0.20016359,21
60,11,1.9922104,2.0507905,0.03822331,0.07954454,2.0538182,21
60,12,10.635411,10.3594475,1.3161093,1.9360845,8.603494,21
61,1,76.61795,59.10172,20.554508,24.76538,71.22398,21
61,2,108.74155,59.05638,28.81041,53.287296,113.91498,21
61,3,195.41776,76.8715,100.56331,134.51099,193.24657,21
61,4,186.23274,78.53978,93.25805,123.4316,169.7925,21
61,5,91.06981,53.982807,27.114567,38.419594,93.707405,21
61,6,35.503483,23.912752,13.075602,15.194556,31.096352,21
61,7,12.807619,6.814549,6.14804,6.602191,10.184142,21
61,8,0.6759016,0.9133638,0.0,0.04845404,0.37674195,21
61,9,0.3160603,0.56646633,0.0,0.0,0.0,21
61,10,0.34315294,0.5966672,0.0,0.0,0.05538908,21
61,11,1.5329825,1.5306393,0.0,0.051373187,1.2382722,21
61,12,8.519985,6.3682456,1.6245139,2.890682,7.360791,21
62,1,85.4484,67.18472,16.997074,42.345093,65.51841,21
62,2,98.58867,47.428993,44.06226,49.68248,89.836136,21
62,3,181.87091,72.80064,83.552246,121.159424,178.77519,21
62,4,173.86282,78.93863,79.541725,108.20292,163.32523,21
62,5,94.14052,62.424763,32.573055,38.23625,91.50965,21
62,6,39.771496,24.317345,17.947598,19.45221,36.675846,21
62,7,16.403934,8.426212,9.095276,9.567787,12.274592,21
62,8,1.4523605,1.5062383,0.4414119,0.46717185,0.70526195,21
62,9,0.31179398,0.5497433,0.029116638,0.030726165,0.09275407,21
62,10,0.46797395,0.6666076,0.051492833,0.054777607,0.19804627,21
62,11,2.4308608,2.1316843,0.2514411,0.3805918,2.0374715,21
62,12,12.313329,8.84143,4.6294804,5.0277724,10.334571,21
63,1,97.336975,76.10452,26.462421,34.03194,75.33007,21
63,2,122.1897,70.607475,44.40651,55.43429,111.59001,21
63,3,225.0738,84.36511,123.96521,164.26224,215.46082,21
63,4,249.31654,112.62463,102.32151,143.01476,236.03572,21
63,5,140.72359,78.77665,48.109394,50.565536,138.8942,21
63,6,75.86527,46.38603,32.087875,32.822548,74.873,21
63,7,30.659868,18.73131,13.229258,15.056011,21.053663,21
63,8,4.446264,5.538148,1.1968733,1.6735522,2.6706998,21
63,9,2.1761498,1.5703949,0.79104847,0.821984,1.6808195,21
63,10,2.9679692,1.034227,1.8389746,2.0526462,2.8337421,21
63,11,3.7495053,2.2409194,1.3080969,1.6866368,3.571251,21
63,12,16.300957,11.109083,7.26702,8.9758415,12.462309,21
64,1,94.643135,78.069565,25.608192,43.68936,85.903984,21
64,2,104.78023,51.584156,48.541183,53.266953,95.1003,21
64,3,185.50887,62.142406,106.54701,143.9326,171.84393,21
64,4,199.87207,84.28735,80.90014,127.18175,212.75392,21
64,5,120.77975,71.586494,34.42294,49.63978,116.35196,21
64,6,68.027725,40.936733,25.6411,32.47462,64.35406,21
64,7,27.179726,17.068665,12.202456,14.767588,19.927666,21
64,8,4.130967,6.192243,0.594193,0.75940645,1.384331,21
64,9,1.4637686,2.1626694,0.2333867,0.35006633,0.5712037,21
64,10,1.9150797,1.4638249,0.6675112,0.7657576,1.1637769,21
64,11,3.9926264,2.752061,1.0934712,1.2079332,3.5434852,21
64,12,18.193182,15.254046,8.228829,8.712685,13.966672,21
65,1,103.2467,91.15619,22.47828,32.641518,83.444534,21
65,2,130.3736,83.09702,40.629673,57.483574,104.38202,21
65,3,234.18217,91.73685,144.4941,155.18718,219.55309,21
65,4,264.54947,152.70558,92.52509,109.87695,274.53983,21
65,5,140.95895,91.35468,32.614376,45.488564,133.42506,21
65,6,70.24493,54.167324,27.845745,30.951769,63.74034,21
65,7,21.71479,13.915106,10.401087,10.507859,16.774105,21
65,8,4.0863457,6.417053,0.27810872,0.5640094,1.7518014,21
65,9,2.1908917,2.455185,0.0,0.0,1.5402738,21
65,10,3.668975,2.6861882,0.28617123,0.57229245,3.455984,21
65,11,2.478943,2.6440089,0.0,0.18595453,1.4349962,21
65,12,19.340555,16.30431,9.078896,9.702303,13.672506,21
66,1,88.475655,73.15085,22.26287,32.707424,72.131195,21
66,2,104.12291,60.792126,39.21451,49.36214,91.8681,21
66,3,190.3896,71.34377,107.5124,135.80089,181.06938,21
66,4,194.91035,94.539474,77.65725,100.826904,212.4198,21
66,5,109.91582,70.22418,26.955503,37.3169,107.40184,21
66,6,55.570244,36.57737,20.046328,24.228046,48.5827,21
66,7,19.823534,12.235707,9.446761,10.957052,14.874729,21
