bidx,start,end,duration_days,start_year,end_year,crosses_new_year,deficit_mm,mean_intensity,max_intensity,peak_date,severe_days,wet_days_absorbed,min_p30_mm,duration_class,severity,severe_day_share
11,2022-10-07,2022-10-26,20,2022,2022,False,2.198125123977661,0.1137567311525344,0.4380980730056762,2022-10-09,3,1,16.922977447509766,short 15-29 d,mild,0.15
11,2023-04-04,2023-05-08,35,2023,2023,False,63.3930778503418,0.1864541321992874,0.4195708334445953,2023-04-17,26,0,169.90103149414062,moderate 30-59 d,severe,0.743
11,2023-07-25,2023-08-08,15,2023,2023,False,8.558876037597656,0.1209780424833297,0.2508412599563598,2023-08-01,7,2,104.1861343383789,short 15-29 d,moderate,0.467
11,2023-09-01,2023-09-21,21,2023,2023,False,14.814273834228516,0.3592191040515899,0.5381342172622681,2023-09-11,15,0,27.448501586914062,short 15-29 d,severe,0.714
11,2023-10-22,2023-11-25,35,2023,2023,False,12.217779159545898,0.392582356929779,0.6252663135528564,2023-10-22,21,0,9.254476547241213,moderate 30-59 d,severe,0.6
11,2024-02-05,2024-02-27,23,2024,2024,False,35.458518981933594,0.2243301719427108,0.4731714129447937,2024-02-10,13,0,105.99072265625,short 15-29 d,severe,0.565
11,2024-07-01,2024-10-01,93,2024,2024,False,74.4369888305664,0.1961790472269058,0.5361892580986023,2024-08-24,57,8,26.48326873779297,long 60-119 d,severe,0.613
11,2024-11-03,2024-12-27,55,2024,2024,False,26.883827209472656,0.436401218175888,0.7368319034576416,2024-11-10,33,1,7.234999656677246,moderate 30-59 d,severe,0.6
11,2025-04-09,2025-05-17,39,2025,2025,False,62.06422424316406,0.160309225320816,0.3288750648498535,2025-04-29,30,0,202.3824920654297,moderate 30-59 d,severe,0.769
11,2025-10-03,2025-11-19,48,2025,2025,False,7.401450634002685,0.1455758959054947,0.5488067865371704,2025-10-09,7,4,13.588726997375488,moderate 30-59 d,mild,0.146
11,2025-12-06,2025-12-24,19,2025,2025,False,7.188256740570068,0.2163981646299362,0.4570916593074798,2025-12-20,1,0,30.347824096679688,short 15-29 d,mild,0.053
12,2019-09-28,2019-10-14,17,2019,2019,False,4.097455024719238,0.2500569820404053,0.513666033744812,2019-10-10,4,1,13.031057357788086,short 15-29 d,moderate,0.235
12,2020-03-13,2020-04-04,23,2020,2020,False,26.0351505279541,0.1064828857779502,0.3319100439548492,2020-03-26,9,1,209.58761596679688,short 15-29 d,moderate,0.391
12,2020-10-13,2020-11-03,22,2020,2020,False,3.668225765228272,0.2048773616552353,0.3524459302425384,2020-11-02,1,1,15.883721351623535,short 15-29 d,mild,0.045
12,2021-06-14,2021-07-07,24,2021,2021,False,21.10850143432617,0.1281479597091674,0.2366022318601608,2021-06-30,8,0,150.05685424804688,short 15-29 d,moderate,0.333
12,2022-08-16,2022-09-06,22,2022,2022,False,8.901068687438965,0.1515857577323913,0.388464868068695,2022-09-01,8,1,44.43170547485352,short 15-29 d,moderate,0.364
12,2023-03-31,2023-05-02,33,2023,2023,False,71.42037963867188,0.203348770737648,0.4437928199768066,2023-04-15,23,3,175.21067810058594,moderate 30-59 d,severe,0.697
12,2023-07-10,2023-08-01,23,2023,2023,False,7.353126525878906,0.0521387420594692,0.1714234501123428,2023-07-15,5,4,133.2296600341797,short 15-29 d,moderate,0.217
12,2023-09-01,2023-09-20,20,2023,2023,False,13.010804176330566,0.3176739811897278,0.6739588379859924,2023-09-08,13,0,19.83950424194336,short 15-29 d,severe,0.65
12,2023-10-22,2023-11-25,35,2023,2023,False,14.219522476196287,0.4784643948078155,0.6634554266929626,2023-10-23,35,0,7.988830089569092,moderate 30-59 d,severe,1.0
12,2024-07-08,2024-07-24,17,2024,2024,False,9.563251495361328,0.1031101420521736,0.2926592826843261,2024-07-24,7,1,108.04398345947266,short 15-29 d,moderate,0.412
12,2024-08-24,2024-10-01,39,2024,2024,False,17.025829315185547,0.1936912834644317,0.3813624083995819,2024-08-28,20,5,22.523473739624023,moderate 30-59 d,severe,0.513
12,2024-11-03,2024-12-07,35,2024,2024,False,18.21217918395996,0.5619059801101685,0.7935360670089722,2024-11-14,33,0,5.49319314956665,moderate 30-59 d,severe,0.943
12,2025-01-28,2025-02-13,17,2025,2025,False,12.817217826843262,0.1043592095375061,0.2349243313074112,2025-01-30,0,2,143.61810302734375,short 15-29 d,mild,0.0
12,2025-03-17,2025-04-01,16,2025,2025,False,13.770478248596191,0.0812293142080307,0.1546729058027267,2025-03-18,4,1,263.895263671875,short 15-29 d,moderate,0.25
12,2025-04-20,2025-05-16,27,2025,2025,False,25.1074333190918,0.0935669019818306,0.1826963871717453,2025-05-10,17,0,237.69419860839844,short 15-29 d,severe,0.63
12,2025-10-04,2025-11-09,37,2025,2025,False,5.7074480056762695,0.1758084893226623,0.4682676196098327,2025-11-04,9,3,13.223402976989746,moderate 30-59 d,moderate,0.243
13,2019-09-15,2019-10-12,28,2019,2019,False,9.693840980529783,0.1287299841642379,0.3286171853542328,2019-10-10,2,3,43.88459396362305,short 15-29 d,mild,0.071
13,2019-11-15,2019-12-04,20,2019,2019,False,3.595346212387085,0.1087720841169357,0.3098562955856323,2019-11-20,2,2,32.92510986328125,short 15-29 d,mild,0.1
13,2020-03-23,2020-04-07,16,2020,2020,False,25.10751914978028,0.155863732099533,0.2756611704826355,2020-03-27,13,0,217.6524810791016,short 15-29 d,severe,0.812
13,2020-07-15,2020-08-21,38,2020,2020,False,27.509477615356445,0.1748030185699463,0.3533212542533874,2020-08-02,22,1,77.53661346435547,moderate 30-59 d,severe,0.579
13,2021-04-11,2021-05-12,32,2021,2021,False,25.96867179870605,0.077862411737442,0.1903834789991378,2021-04-21,20,2,253.37510681152344,moderate 30-59 d,severe,0.625
13,2022-08-17,2022-09-16,31,2022,2022,False,14.847982406616213,0.1494450569152832,0.4162558317184448,2022-09-04,8,0,55.41260147094727,moderate 30-59 d,moderate,0.258
13,2023-04-01,2023-05-07,37,2023,2023,False,52.67793273925781,0.137179896235466,0.3610342741012573,2023-04-15,23,1,198.8756866455078,moderate 30-59 d,severe,0.622
13,2023-07-13,2023-11-26,137,2023,2023,False,93.89869689941406,0.2689054012298584,0.7106999754905701,2023-11-20,77,20,13.801814079284668,extreme 120+ d,severe,0.562
13,2024-02-05,2024-02-25,21,2024,2024,False,23.14905166625977,0.1379689425230026,0.3994933664798736,2024-02-12,9,0,143.71881103515625,short 15-29 d,moderate,0.429
13,2024-06-28,2024-10-01,96,2024,2024,False,101.19407653808594,0.2878161370754242,0.5795707106590271,2024-08-25,72,2,40.12446594238281,long 60-119 d,severe,0.75
13,2024-11-03,2024-12-27,55,2024,2024,False,42.0831184387207,0.4196605682373047,0.7530479431152344,2024-11-14,36,0,11.880163192749023,moderate 30-59 d,severe,0.655
13,2025-03-17,2025-05-29,74,2025,2025,False,82.8169937133789,0.0987273454666137,0.2200132012367248,2025-04-21,56,11,238.69656372070312,long 60-119 d,severe,0.757
13,2025-09-25,2025-11-16,53,2025,2025,False,13.946109771728516,0.1173288151621818,0.4567903876304626,2025-10-09,4,9,35.18678665161133,moderate 30-59 d,mild,0.075
13,2025-12-10,2025-12-28,19,2025,2025,False,13.467347145080566,0.2478320151567459,0.4712818264961242,2025-12-19,9,0,43.58930969238281,short 15-29 d,moderate,0.474
14,2019-09-19,2019-10-15,27,2019,2019,False,8.724196434020996,0.1824056059122085,0.4594887197017669,2019-10-11,7,2,26.088376998901367,short 15-29 d,moderate,0.259
14,2020-03-22,2020-04-09,19,2020,2020,False,21.760650634765625,0.1051485389471054,0.2766430079936981,2020-03-26,11,2,229.11065673828125,short 15-29 d,severe,0.579
14,2021-04-13,2021-05-01,19,2021,2021,False,7.387745380401611,0.0358360521495342,0.1065042689442634,2021-04-23,4,2,279.7715148925781,short 15-29 d,moderate,0.211
14,2021-06-02,2021-07-07,36,2021,2021,False,38.57622909545898,0.1512695103883743,0.3716135919094085,2021-06-15,15,0,138.38763427734375,moderate 30-59 d,moderate,0.417
14,2022-08-09,2022-09-06,29,2022,2022,False,26.181713104248047,0.2555447220802307,0.4820219874382019,2022-09-02,20,0,47.81583786010742,short 15-29 d,severe,0.69
14,2023-03-24,2023-05-02,40,2023,2023,False,72.49705505371094,0.1711232960224151,0.4254809319972992,2023-04-14,24,2,182.5472412109375,moderate 30-59 d,severe,0.6
14,2023-10-13,2023-11-25,44,2023,2023,False,31.72557640075684,0.3964032232761383,0.7432001829147339,2023-10-23,29,0,12.874155044555664,moderate 30-59 d,severe,0.659
14,2024-01-27,2024-02-16,21,2024,2024,False,26.87730407714844,0.1654805541038513,0.4919451475143432,2024-02-11,8,2,121.68103790283205,short 15-29 d,moderate,0.381
14,2024-07-08,2024-10-01,86,2024,2024,False,50.54144287109375,0.1317001581192016,0.436419278383255,2024-08-24,31,7,46.23353958129883,long 60-119 d,moderate,0.36
14,2024-11-03,2024-12-07,35,2024,2024,False,36.3843879699707,0.5138746500015259,0.8222653865814209,2024-11-14,26,0,10.569202423095703,moderate 30-59 d,severe,0.743
14,2025-01-27,2025-02-13,18,2025,2025,False,26.810443878173828,0.2111678570508957,0.3826296031475067,2025-01-30,12,0,121.31730651855467,short 15-29 d,severe,0.667
14,2025-03-17,2025-04-05,20,2025,2025,False,17.06442642211914,0.081034667789936,0.174691617488861,2025-03-20,10,1,259.2123413085937,short 15-29 d,severe,0.5
14,2025-04-20,2025-05-18,29,2025,2025,False,44.449005126953125,0.1556582599878311,0.3074944317340851,2025-05-10,20,0,199.44091796875,short 15-29 d,severe,0.69
15,2019-09-27,2019-10-15,19,2019,2019,False,10.478015899658203,0.1667634844779968,0.287199854850769,2019-10-10,8,0,70.23224639892578,short 15-29 d,moderate,0.421
15,2019-11-16,2019-12-14,29,2019,2019,False,12.842244148254396,0.1419922411441803,0.2767615616321563,2019-11-19,10,0,65.83427429199219,short 15-29 d,moderate,0.345
15,2020-03-16,2020-05-20,66,2020,2020,False,39.20900344848633,0.0440390966832637,0.275512546300888,2020-03-27,18,23,239.83311462402344,long 60-119 d,moderate,0.273
15,2020-07-21,2020-08-25,36,2020,2020,False,30.84626197814941,0.2330092340707779,0.4468628764152527,2020-08-16,23,1,59.52615737915039,moderate 30-59 d,severe,0.639
15,2021-01-08,2021-01-24,17,2021,2021,False,15.561813354492188,0.1311607211828231,0.2842526137828827,2021-01-17,7,0,150.91256713867188,short 15-29 d,moderate,0.412
15,2021-04-12,2021-05-11,30,2021,2021,False,20.92829322814941,0.0629679858684539,0.1945906430482864,2021-04-23,11,3,267.05487060546875,moderate 30-59 d,moderate,0.367
15,2021-06-06,2021-06-24,19,2021,2021,False,17.73008155822754,0.1377899050712585,0.3200053572654724,2021-06-15,7,0,141.62762451171875,short 15-29 d,moderate,0.368
15,2022-02-28,2022-03-17,18,2022,2022,False,7.808029174804687,0.0399574488401412,0.0957086458802223,2022-03-08,2,3,286.7481994628906,short 15-29 d,mild,0.111
15,2022-08-18,2022-09-07,21,2022,2022,False,11.283228874206545,0.1520537137985229,0.3990517556667328,2022-09-04,8,1,63.42635345458984,short 15-29 d,moderate,0.381
15,2023-03-30,2023-05-26,58,2023,2023,False,89.59539031982422,0.1182058304548263,0.3822802007198334,2023-04-19,37,12,206.4693756103516,moderate 30-59 d,severe,0.638
15,2023-07-20,2023-11-25,129,2023,2023,False,126.41087341308594,0.2888587415218353,0.650003969669342,2023-09-08,71,2,36.88552474975586,extreme 120+ d,severe,0.55
15,2024-04-04,2024-04-25,22,2024,2024,False,9.580968856811523,0.035626508295536,0.123694323003292,2024-04-10,4,4,294.1456604003906,short 15-29 d,mild,0.182
15,2024-08-05,2024-10-01,58,2024,2024,False,85.10040283203125,0.4171142280101776,0.6252455711364746,2024-09-01,56,0,39.59106063842773,moderate 30-59 d,severe,0.966
15,2024-11-02,2024-12-15,44,2024,2024,False,57.35124969482422,0.4206393957138061,0.7448807954788208,2024-11-14,35,2,23.76567649841309,moderate 30-59 d,severe,0.795
15,2025-01-28,2025-02-12,16,2025,2025,False,20.932796478271484,0.1558721661567688,0.2788975536823272,2025-01-30,13,0,175.67808532714844,short 15-29 d,severe,0.812
15,2025-03-16,2025-06-01,78,2025,2025,False,105.60405731201172,0.1284018009901046,0.3113536238670349,2025-05-10,51,2,206.6002349853516,long 60-119 d,severe,0.654
15,2025-09-13,2025-11-04,53,2025,2025,False,35.67646408081055,0.1998724490404129,0.610450267791748,2025-10-09,23,5,38.43181228637695,moderate 30-59 d,moderate,0.434
15,2025-12-10,2025-12-31,22,2025,2025,False,14.07236385345459,0.1473477035760879,0.359471708536148,2025-12-19,8,1,77.80257415771484,short 15-29 d,moderate,0.364
16,2019-09-15,2019-10-15,31,2019,2019,False,24.224363327026367,0.2337291687726974,0.4365720748901367,2019-10-10,16,1,55.66600036621094,moderate 30-59 d,severe,0.516
16,2019-11-18,2019-12-14,27,2019,2019,False,14.097139358520508,0.1634525060653686,0.308866947889328,2019-11-29,7,0,64.80274963378906,short 15-29 d,moderate,0.259
16,2020-03-17,2020-04-09,24,2020,2020,False,32.768455505371094,0.1214882135391235,0.3023024797439575,2020-03-26,17,1,233.33038330078125,short 15-29 d,severe,0.708
16,2020-07-17,2020-08-22,37,2020,2020,False,36.385684967041016,0.2073660939931869,0.3635582029819488,2020-08-16,27,0,81.98314666748047,moderate 30-59 d,severe,0.73
16,2021-01-08,2021-01-23,16,2021,2021,False,20.63630485534668,0.196748286485672,0.3081587553024292,2021-01-17,12,0,138.1916046142578,short 15-29 d,severe,0.75
16,2021-06-09,2021-07-04,26,2021,2021,False,23.879175186157227,0.1311607658863067,0.3797123432159424,2021-06-15,9,0,133.55294799804688,short 15-29 d,moderate,0.346
16,2021-09-26,2021-10-20,25,2021,2021,False,8.23196792602539,0.0925536900758743,0.2368915826082229,2021-10-16,0,3,77.1112060546875,short 15-29 d,mild,0.0
16,2022-02-01,2022-03-14,42,2022,2022,False,27.68513298034668,0.0598714537918567,0.1753850281238556,2022-02-10,16,7,223.9009246826172,moderate 30-59 d,moderate,0.381
16,2022-08-17,2022-09-07,22,2022,2022,False,18.051654815673828,0.2085251957178115,0.4231025278568268,2022-09-04,8,0,66.20059204101562,short 15-29 d,moderate,0.364
16,2023-03-21,2023-05-07,48,2023,2023,False,95.2376480102539,0.1773891597986221,0.4285612106323242,2023-04-15,35,0,193.9054412841797,moderate 30-59 d,severe,0.729
16,2023-08-31,2023-09-21,22,2023,2023,False,15.817220687866213,0.1934268623590469,0.3981447219848633,2023-09-08,8,0,67.91694641113281,short 15-29 d,moderate,0.364
16,2023-10-10,2023-11-25,47,2023,2023,False,68.42865753173828,0.4241880774497986,0.7378682494163513,2023-11-01,43,0,27.72780418395996,moderate 30-59 d,severe,0.915
16,2024-04-07,2024-05-05,29,2024,2024,False,10.892955780029297,0.0260694418102502,0.1289068609476089,2024-04-10,4,8,296.1527404785156,short 15-29 d,mild,0.138
16,2024-07-18,2024-10-01,76,2024,2024,False,84.2511978149414,0.267481654882431,0.5470457077026367,2024-08-09,51,6,62.131683349609375,long 60-119 d,severe,0.671
16,2024-11-03,2024-12-15,43,2024,2024,False,61.328712463378906,0.4345879554748535,0.7611755728721619,2024-11-14,31,3,24.171215057373047,moderate 30-59 d,severe,0.721
16,2025-01-24,2025-02-14,22,2025,2025,False,36.86671447753906,0.1993719637393951,0.3984527587890625,2025-01-30,16,1,144.49462890625,short 15-29 d,severe,0.727
16,2025-03-16,2025-05-18,64,2025,2025,False,80.75450134277344,0.1189949065446853,0.3157853186130523,2025-05-10,41,5,201.90977478027344,long 60-119 d,severe,0.641
16,2025-10-01,2025-11-04,35,2025,2025,False,13.863995552062988,0.1036390885710716,0.5101715922355652,2025-10-08,6,11,48.29838943481445,moderate 30-59 d,mild,0.171
16,2025-12-16,2025-12-31,16,2025,2025,False,13.226278305053713,0.1953024566173553,0.3526506721973419,2025-12-21,8,0,79.1751480102539,short 15-29 d,severe,0.5
17,2019-03-23,2019-04-21,30,2019,2019,False,22.226449966430664,0.0536019280552864,0.1960475444793701,2019-04-06,13,7,290.4539794921875,moderate 30-59 d,moderate,0.433
17,2019-09-28,2019-10-15,18,2019,2019,False,10.306827545166016,0.2105622589588165,0.3025960326194763,2019-10-11,11,0,56.18226623535156,short 15-29 d,severe,0.611
17,2020-03-11,2020-04-03,24,2020,2020,False,35.30564880371094,0.1220895275473594,0.235799953341484,2020-03-27,19,0,277.31402587890625,short 15-29 d,severe,0.792
17,2020-04-30,2020-05-20,21,2020,2020,False,6.528084754943848,0.0268415436148643,0.0915972739458084,2020-05-13,0,2,266.55767822265625,short 15-29 d,mild,0.0
17,2020-07-27,2020-08-24,29,2020,2020,False,21.49049186706543,0.1852581053972244,0.3049902319908142,2020-08-16,16,1,80.24736022949219,short 15-29 d,severe,0.552
17,2021-01-08,2021-01-24,17,2021,2021,False,22.06472396850586,0.1766248643398285,0.313594251871109,2021-01-17,8,0,154.34967041015625,short 15-29 d,moderate,0.471
17,2021-04-14,2021-05-02,19,2021,2021,False,16.481491088867188,0.0756297707557678,0.1835900694131851,2021-04-23,10,1,280.1563720703125,short 15-29 d,severe,0.526
17,2021-06-09,2021-07-02,24,2021,2021,False,26.02752494812012,0.1628407090902328,0.3598865866661072,2021-06-15,11,0,133.24798583984375,short 15-29 d,moderate,0.458
17,2023-04-04,2023-05-26,53,2023,2023,False,71.2798843383789,0.0982555970549583,0.3300936222076416,2023-04-19,30,12,234.14341735839844,moderate 30-59 d,severe,0.566
17,2023-08-17,2023-11-25,101,2023,2023,False,94.66181182861328,0.2866339087486267,0.7529613375663757,2023-09-08,60,17,25.339229583740234,long 60-119 d,severe,0.594
17,2024-08-04,2024-10-02,60,2024,2024,False,92.0923080444336,0.4285048544406891,0.6326346397399902,2024-08-09,59,0,44.49909210205078,long 60-119 d,severe,0.983
17,2024-11-02,2024-12-07,36,2024,2024,False,48.51923370361328,0.4305876493453979,0.6010770201683044,2024-11-13,31,0,37.789005279541016,moderate 30-59 d,severe,0.861
17,2025-01-24,2025-02-11,19,2025,2025,False,20.48594093322754,0.1177152469754219,0.291374921798706,2025-01-30,12,1,190.26834106445312,short 15-29 d,severe,0.632
17,2025-03-17,2025-05-29,74,2025,2025,False,75.60037994384766,0.0907842516899108,0.3002526760101318,2025-05-10,39,10,209.4052734375,long 60-119 d,severe,0.527
17,2025-09-12,2025-11-04,54,2025,2025,False,35.12905502319336,0.2342710345983505,0.6803267598152161,2025-10-07,23,0,25.755016326904297,moderate 30-59 d,moderate,0.426
18,2019-03-23,2019-04-13,22,2019,2019,False,12.353205680847168,0.0441560931503772,0.1511088013648986,2019-04-06,5,3,294.6044921875,short 15-29 d,moderate,0.227
18,2019-09-27,2019-10-14,18,2019,2019,False,3.6964306831359854,0.1652635037899017,0.3084482550621032,2019-09-30,2,1,26.3315658569336,short 15-29 d,mild,0.111
18,2020-03-11,2020-04-02,23,2020,2020,False,25.4228572845459,0.09407290071249,0.2344428300857544,2020-03-26,11,2,266.198486328125,short 15-29 d,moderate,0.478
18,2021-06-14,2021-07-02,19,2021,2021,False,13.497686386108398,0.1098811104893684,0.1783211827278137,2021-06-30,3,1,149.10960388183594,short 15-29 d,mild,0.158
18,2023-03-29,2023-05-09,42,2023,2023,False,66.45964813232422,0.1387201994657516,0.3760038316249847,2023-04-15,26,1,215.47915649414065,moderate 30-59 d,severe,0.619
18,2023-08-29,2023-09-20,23,2023,2023,False,23.84150505065918,0.4956834614276886,0.7887136340141296,2023-09-08,21,0,13.48593521118164,short 15-29 d,severe,0.913
18,2023-10-22,2023-11-25,35,2023,2023,False,15.755778312683104,0.3424312174320221,0.5938081741333008,2023-11-17,27,0,17.68876075744629,moderate 30-59 d,severe,0.771
18,2024-07-14,2024-07-30,17,2024,2024,False,8.418914794921875,0.1044800579547882,0.2688351273536682,2024-07-22,5,0,102.74650573730467,short 15-29 d,moderate,0.294
18,2024-08-04,2024-10-01,59,2024,2024,False,28.11192321777344,0.2025075703859329,0.4920171201229095,2024-09-01,29,2,23.05330467224121,moderate 30-59 d,moderate,0.492
18,2024-11-02,2024-12-03,32,2024,2024,False,22.93474578857422,0.5101690292358398,0.8346739411354065,2024-11-10,29,0,6.81114673614502,moderate 30-59 d,severe,0.906
18,2025-03-18,2025-05-16,60,2025,2025,False,33.99758529663086,0.0501906350255012,0.217507928609848,2025-05-10,12,8,239.0440673828125,long 60-119 d,moderate,0.2
18,2025-10-03,2025-11-08,37,2025,2025,False,9.402124404907228,0.1955196857452392,0.5465144515037537,2025-10-07,14,8,15.579243659973145,moderate 30-59 d,moderate,0.378
19,2021-06-16,2021-07-01,16,2021,2021,False,8.920546531677246,0.0974782183766365,0.2287457138299942,2021-06-27,3,1,128.4524383544922,short 15-29 d,mild,0.188
19,2023-04-13,2023-05-26,44,2023,2023,False,69.46441650390625,0.1252503991127014,0.2318189591169357,2023-04-30,28,7,263.48944091796875,moderate 30-59 d,severe,0.636
19,2023-08-05,2023-09-20,47,2023,2023,False,36.12371063232422,0.4184622168540954,0.8649234771728516,2023-09-13,32,1,5.933797359466553,moderate 30-59 d,severe,0.681
19,2024-07-21,2024-11-17,120,2024,2024,False,82.14765930175781,0.3342384696006775,0.7230209708213806,2024-08-09,80,13,14.65670394897461,extreme 120+ d,severe,0.667
